Процент_завершения;Базовая_длительность;Базовое_начало;Базовое_окончание;Начало;Окончание;Длительность;Причины_отклонений;Заметки;Уровень_структуры;БЛОК;Ид;Уникальный_идентификатор;Предшественники;Последователи;Дата_ограничения;Название;ЛОТ;ID_проекта;Уровень;Шифр_ПД_и_РД;Отклонение_начала;Отклонение_окончания
0%;273 д;01.01.26;30.09.26;15.03.26;23.09.26;193 д;;;3;СМР;724;1058;;;НД;ВНУТРЕННИЕ СЕТИ;ЛОТ №19;;4;;73 д;-7 д
0%;242 д;01.02.26;30.09.26;15.03.26;23.09.26;193 д;;;4;СМР;725;1059;;;НД;ВНУТРЕННИЕ СЕТИ: ВОДОСНАБЖЕНИЕ, ВОДОТВЕДЕНИЕ, ОТОПЛЕНИЕ, ВЕНТИЛЯЦИЯ;19.1;;4;;42 д;-7 д
0%;242 д;01.02.26;30.09.26;15.03.26;23.09.26;193 д;;;5;СМР;726;1060;659НН+113 д;764;НД;Хозяйственно-бытовой водопровод (холодное и горячее водоснабжение) А+;;;5;;42 д;-7 д
0%;242 д;01.02.26;30.09.26;15.03.26;23.09.26;193 д;;;5;СМР;727;1061;659НН+113 д;764;НД;Хозяйственно-бытовой водопровод, включая пожарный водопровод (холодное и горячее водоснабжение) Light Industrial;;;5;;42 д;-7 д
0%;242 д;01.02.26;30.09.26;15.03.26;23.09.26;193 д;;;5;СМР;728;1062;659НН+113 д;764;НД;Система хоз-бытовой и фекальной канализации Light Industrial;;;5;;42 д;-7 д
0%;242 д;01.02.26;30.09.26;15.03.26;23.09.26;193 д;;;5;СМР;729;1063;659НН+113 д;764;НД;Вентиляция Light Industrial;;;5;;42 д;-7 д
0%;242 д;01.02.26;30.09.26;15.03.26;23.09.26;193 д;;;5;СМР;730;1064;659НН+113 д;764;НД;Отопление и теплоснабжение Light Industrial;;;5;;42 д;-7 д
0%;242 д;01.02.26;30.09.26;15.03.26;23.09.26;193 д;;;5;СМР;731;1065;659НН+113 д;764;НД;Отопление и теплоснабжение КПП;;;5;;42 д;-7 д
0%;242 д;01.02.26;30.09.26;15.03.26;23.09.26;193 д;;;5;СМР;732;1066;659НН+113 д;764;НД;Противопожарные резервуары 2*250 м3 с насосной станцией;;;5;;42 д;-7 д
0%;243 д;01.01.26;31.08.26;02.07.26;23.09.26;84 д;;;4;СМР;733;1067;;;НД;ВНУТРЕННИЕ СЕТИ: ЭЛЕТРОСНАБЖЕНИЕ;19.2;;4;;182 д;23 д
0%;243 д;01.01.26;31.08.26;02.07.26;23.09.26;84 д;;;5;СМР;734;1068;659НН+222 д;764;НД;Электроснабжение (ЭОМ) А+;;;5;;182 д;23 д
0%;243 д;01.01.26;31.08.26;02.07.26;23.09.26;84 д;;;5;СМР;735;1069;659НН+222 д;764;НД;Светильники А+;;;5;;182 д;23 д
0%;243 д;01.01.26;31.08.26;02.07.26;23.09.26;84 д;;;5;СМР;736;1070;659НН+222 д;764;НД;Электроснабжение (ЭОМ) Light Industrial;;;5;;182 д;23 д
0%;243 д;01.01.26;31.08.26;02.07.26;23.09.26;84 д;;;5;СМР;737;1071;659НН+222 д;764;НД;Светильники Light Industrial;;;5;;182 д;23 д
0%;243 д;01.01.26;31.08.26;02.07.26;23.09.26;84 д;;;5;СМР;738;1072;659НН+222 д;764;НД;"Голосовой помощник Яндекс-станция ""Алиса""";;;5;;182 д;23 д
0%;242 д;01.02.26;30.09.26;15.03.26;30.07.26;138 д;;;4;СМР;739;1073;;;НД;ВНУТРЕННИЕ СЕТИ: ПОЖАРНЫЕ;19.3;;4;;42 д;-62 д
0%;242 д;01.02.26;30.09.26;15.03.26;30.07.26;138 д;;;5;СМР;740;1074;659НН+113 д;764;НД;Спринклерная система пожаротушения АУПТ А+;;;5;;42 д;-62 д
0%;242 д;01.02.26;30.09.26;15.03.26;30.07.26;138 д;;;5;СМР;741;1075;659НН+113 д;764;НД;Система управления оповещением и эвакуацией СОУЭ Автоматическая пожарная сигнализация АПС Комплексная автоматизация;;;5;;42 д;-62 д
0%;242 д;01.02.26;30.09.26;15.03.26;30.07.26;138 д;;;5;СМР;742;1076;659НН+113 д;764;НД;Спринклерная система пожаротушения АУПТ (включая пожарный водопровод);;;5;;42 д;-62 д
0%;153 д;01.06.26;31.10.26;28.06.26;19.09.26;84 д;;;3;СМР;743;1077;;;НД;ОТДЕЛОЧНЫЕ РАБОТЫ;ЛОТ №20;;4;;27 д;-42 д
0%;153 д;01.06.26;31.10.26;28.06.26;19.09.26;84 д;;;4;СМР;744;1078;679НН+110 д;1149;НД;"Отделочные работы (потолок - окраска, сан.узел - грильято; стены - штукатурка под бетон, сан.узел - керамогранит/окраска; полы - ламинат; перегородки - ГКЛВ/ГКЛВО). Двери, окна, лестница -НЕ ВХОДЯТ В СТОИМОСТЬ.";;;5;;27 д;-42 д
0%;153 д;01.06.26;31.10.26;28.06.26;19.09.26;84 д;;;4;СМР;745;1079;679НН+110 д;1149;НД;"Отделочные работы АБК 9,3*6м-2эт. (потолок - окраска, сан.узел - грильято; стены - штукатурка под бетон, сан.узел - керамогранит/окраска; полы - ламинат/керамогранит; перегородки - ГКЛВ/ГКЛВО). Двери, окна, лестница -НЕ ВХОДЯТ В СТОИМОСТЬ.";;;5;;27 д;-42 д
0%;153 д;01.06.26;31.10.26;28.06.26;19.09.26;84 д;;;4;СМР;746;1080;679НН+110 д;1149;НД;"Отделочные работы пристройки под офис/ТЦ (потолок - окраска, сан.узел - грильято; стены - штукатурка под бетон, сан.узел - керамогранит/окраска; полы - ламинат/керамогранит; перегородки - ГКЛВ/ГКЛВО). Двери, окна, лестница -НЕ ВХОДЯТ В СТОИМОСТЬ.";;;5;;27 д;-42 д
0%;153 д;01.06.26;31.10.26;28.06.26;19.09.26;84 д;;;4;СМР;747;1081;679НН+110 д;1149;НД;Внутренние двери деревянные размером 970*2080мм;;;5;;27 д;-42 д
0%;153 д;01.06.26;31.10.26;12.06.26;03.09.26;84 д;;;3;СМР;748;1082;;;НД;РЕКЛАМА;;;4;;11 д;-58 д
0%;153 д;01.06.26;31.10.26;12.06.26;03.09.26;84 д;;;4;СМР;749;1083;679НН+84 д;758;03.09.26;Номерация h=1,8 м (1 цифра);;;5;;11 д;-58 д
0%;153 д;01.06.26;31.10.26;12.06.26;03.09.26;84 д;;;4;СМР;750;1084;679НН+84 д;;03.09.26;Номерация h=1,8 м (1 световая цифра);;;5;;11 д;-58 д
0%;153 д;01.06.26;31.10.26;12.06.26;03.09.26;84 д;;;4;СМР;751;1085;679НН+84 д;;03.09.26;Буквенное обозначение h=1м (например, BLOCK А);;;5;;11 д;-58 д
0%;153 д;01.06.26;31.10.26;12.06.26;03.09.26;84 д;;;4;СМР;752;1086;679НН+84 д;;03.09.26;Буквенное обозначение h=1м (например, BLOCK А - световая);;;5;;11 д;-58 д
0%;153 д;01.06.26;31.10.26;12.06.26;03.09.26;84 д;;;4;СМР;753;1087;679НН+84 д;;03.09.26;Логотип на стене (световые буквы h=1 м) INDASTRIAL CITY;;;5;;11 д;-58 д
0%;153 д;01.06.26;31.10.26;12.06.26;03.09.26;84 д;;;4;СМР;754;1088;679НН+84 д;;03.09.26;Логотип на стене (световые буквы h=3 м) INDASTRIAL CITY;;;5;;11 д;-58 д
0%;153 д;01.06.26;31.10.26;12.06.26;03.09.26;84 д;;;4;СМР;755;1089;679НН+84 д;;03.09.26;Логотип на кровле 21х21 м из ПВХ мембраны INDASTRIAL CITY;;;5;;11 д;-58 д
0%;153 д;01.06.26;31.10.26;12.06.26;03.09.26;84 д;;;4;СМР;756;1090;679НН+84 д;;03.09.26;Художественная покраска стен;;;5;;11 д;-58 д
0%;92 д;01.08.26;31.10.26;04.09.26;17.09.26;14 д;;;3;СМР;757;1091;;;НД;КЛИНИНГ;ЛОТ №30;;4;;34 д;-44 д
0%;92 д;01.08.26;31.10.26;04.09.26;17.09.26;14 д;;;4;СМР;758;1092;749;;17.09.26;Клининг;;;5;;34 д;-44 д
0%;92 д;01.10.25;31.12.25;04.09.26;17.09.26;14 д;;;3;СМР;759;1093;;;17.09.26;Временное отопление;ЛОТ №32;;4;;338 д;260 д
0%;243 д;01.01.26;31.08.26;01.10.24;31.05.25;243 д;;;3;СМР;760;1094;;;НД;Непредвиденные 10%;;;4;;-457 д;-457 д
0%;243 д;01.01.26;31.08.26;01.10.24;31.05.25;243 д;;;4;СМР;761;1095;;;НД;Непредвиденные 10%;;;5;;-457 д;-457 д
0%;30 д;01.10.24;30.10.24;01.10.24;30.10.24;30 д;;;3;СМР;762;1096;;;НД;ГУ 5% от стоимости работ;;;4;;0 д;0 д
0%;30 д;01.10.24;30.10.24;01.10.24;30.10.24;30 д;;;4;СМР;763;1097;;;НД;ГУ 5% от стоимости работ;;;5;;0 д;0 д
0%;1 д;30.07.26;30.07.26;19.10.26;19.10.26;0 д;;;2;СМР;764;1098;"626;726;727;728;729;730;731;732;734;735;736;737;738;740;741;742";1143;НД;Завершение СМР по блоку  U1. U2 до ЗОС;;;5;;82 д;81 д
1%;761 д;01.10.24;31.10.26;01.10.24;22.11.26;783 д;;;2;СМР;765;1099;;;НД;Блок U3. U4;;;3;;0 д;22 д
1%;761 д;01.10.24;31.10.26;26.01.26;25.08.26;212 д;;;3;СМР;766;1101;;;НД;КОРОБКА, КРОВЛЯ, СТЕНЫ;ЛОТ №8;;4;;482 д;-67 д
100%;304 д;01.11.25;31.08.26;26.01.26;27.02.26;33 д;;;4;СМР;767;1102;366ОН+25 д;771ОН-2 д;НД;Фундаменты сборные;8.1;;4;;86 д;-185 д
0%;304 д;01.11.25;31.08.26;28.01.26;23.02.26;27 д;;;4;СМР;768;1103;;;НД;Фундаменты монолитные;8.2;;4;;88 д;-189 д
0%;304 д;01.11.25;31.08.26;28.01.26;23.02.26;27 д;;;5;СМР;769;1104;366ОН+27 д;874ОН-33 д;НД;Устройство монолитной железобетонной плиты под КПП и технические помещения (в тч земляные работы, основание песок, щебень, гидроизоляция);;;5;;88 д;-189 д
0%;304 д;01.11.25;31.08.26;26.02.26;24.03.26;27 д;;;4;СМР;770;1105;;;НД;Цокольные панели;;;4;;117 д;-160 д
0%;304 д;01.11.25;31.08.26;26.02.26;24.03.26;27 д;;;5;СМР;771;1106;767ОН-2 д;874;НД;Укладка цокольных панелей (в тч земляные работы, устройство стеновых стыков, монолитные участки, гидроизоляция);8.3;;5;;117 д;-160 д
0%;304 д;01.11.25;31.08.26;27.01.26;25.02.26;30 д;;;4;СМР;772;1107;;;НД;Железобетонные колонны;;;4;;87 д;-187 д
0%;304 д;01.11.25;31.08.26;27.01.26;25.02.26;30 д;;;5;СМР;773;1108;366ОН+26 д;"874ОН-33 д;775ОН+1 д";НД;Установка колонн (в тч земляные работы , замоноличивание стыков, гидроизоляция);8.4;;5;;87 д;-187 д
0%;304 д;01.11.25;31.08.26;18.03.26;22.07.26;127 д;;;4;СМР;774;1109;;;НД;Металлические конструкции;8.5;;4;;137 д;-40 д
0%;304 д;01.11.25;31.08.26;18.03.26;22.07.26;127 д;;;5;СМР;775;1110;773ОН+1 д;"805ОН-23 д;806ОН-23 д;807ОН-23 д;808ОН-23 д;809ОН-23 д;823ОН-123 д;824ОН-123 д;827ОН-123 д;829ОН-123 д;831ОН-123 д;832ОН-123 д;833ОН-123 д;874ОН-33 д;786ОН-15 д;787ОН-15 д";17.03.26;Монтаж балок перекрытий, колонн, опор под оборудование;;;5;;137 д;-40 д
0%;304 д;01.11.25;31.08.26;18.03.26;22.07.26;127 д;;;5;СМР;776;1111;366ОН+56 д;"823ОН-123 д;824ОН-123 д;827ОН-123 д;829ОН-123 д;831ОН-123 д;832ОН-123 д;833ОН-123 д;874ОН-33 д";17.03.26;Монтаж балок перекрытий, колонн, опор под оборудование;;;5;;137 д;-40 д
0%;304 д;01.11.25;31.08.26;18.03.26;22.07.26;127 д;;;5;СМР;777;1112;366ОН+56 д;"823ОН-123 д;824ОН-123 д;827ОН-123 д;829ОН-123 д;831ОН-123 д;832ОН-123 д;833ОН-123 д;874ОН-33 д;789ОН-60 д;790ОН-60 д;792ОН-60 д;793ОН-60 д;794ОН-60 д;795ОН-60 д";17.03.26;Монтаж наружного фахверка;;;5;;137 д;-40 д
0%;304 д;01.11.25;31.08.26;18.03.26;22.07.26;127 д;;;5;СМР;778;1113;366ОН+56 д;"823ОН-123 д;824ОН-123 д;827ОН-123 д;829ОН-123 д;831ОН-123 д;832ОН-123 д;833ОН-123 д;874ОН-33 д;791ОН-60 д";17.03.26;Монтаж внутреннего фахверк;;;5;;137 д;-40 д
0%;304 д;01.11.25;31.08.26;18.03.26;22.07.26;127 д;;;5;СМР;779;1114;366ОН+56 д;"823ОН-123 д;824ОН-123 д;827ОН-123 д;829ОН-123 д;831ОН-123 д;832ОН-123 д;833ОН-123 д;874ОН-33 д";17.03.26;Монтаж пристройки;;;5;;137 д;-40 д
0%;304 д;01.11.25;31.08.26;18.03.26;22.07.26;127 д;;;5;СМР;780;1115;366ОН+56 д;"823ОН-123 д;824ОН-123 д;827ОН-123 д;829ОН-123 д;831ОН-123 д;832ОН-123 д;833ОН-123 д;874ОН-33 д";17.03.26;Монтаж наружной металлической лестницы с покрытием из реш.настила (входные) с ограждением;;;5;;137 д;-40 д
0%;304 д;01.11.25;31.08.26;18.03.26;22.07.26;127 д;;;5;СМР;781;1116;366ОН+56 д;"823ОН-123 д;824ОН-123 д;827ОН-123 д;829ОН-123 д;831ОН-123 д;832ОН-123 д;833ОН-123 д;874ОН-33 д";17.03.26;Монтаж м/к наружной металлической лестницы (в т. ч. пожарной);;;5;;137 д;-40 д
0%;304 д;01.11.25;31.08.26;18.03.26;22.07.26;127 д;;;5;СМР;782;1117;366ОН+56 д;"823ОН-123 д;824ОН-123 д;827ОН-123 д;829ОН-123 д;831ОН-123 д;832ОН-123 д;833ОН-123 д;874ОН-33 д";17.03.26;Монтаж лестницы на мезонин;;;5;;137 д;-40 д
0%;304 д;01.11.25;31.08.26;18.03.26;22.07.26;127 д;;;5;СМР;783;1118;366ОН+56 д;"823ОН-123 д;824ОН-123 д;827ОН-123 д;829ОН-123 д;831ОН-123 д;832ОН-123 д;833ОН-123 д;874ОН-33 д";17.03.26;Монтаж ограждения мезонина;;;5;;137 д;-40 д
0%;304 д;01.11.25;31.08.26;18.03.26;22.07.26;127 д;;;5;СМР;784;1119;366ОН+56 д;"823ОН-123 д;824ОН-123 д;827ОН-123 д;829ОН-123 д;831ОН-123 д;832ОН-123 д;833ОН-123 д;874ОН-33 д";17.03.26;Монтаж щитов металлических;;;5;;137 д;-40 д
0%;304 д;01.11.25;31.08.26;08.07.26;25.08.26;49 д;;;4;СМР;785;1120;;;НД;Профилированный лист;8.6;;4;;249 д;-6 д
0%;304 д;01.11.25;31.08.26;08.07.26;06.08.26;30 д;;;5;СМР;786;1121;775ОН-15 д;"874ОН-53 д;797ОН-28 д;798ОН-28 д;799ОН-28 д;800ОН-28 д;801ОН-28 д;802ОН-28 д;803ОН-28 д";НД;Монтаж перекрытий из профилированного листа Н114-750-0.7, в т.ч. метизы;;;5;;249 д;-25 д
0%;304 д;01.11.25;31.08.26;08.07.26;25.08.26;49 д;;;5;СМР;787;1122;775ОН-15 д;874ОН-33 д;НД;Монтаж покрытия из профилированного листа Н114-750-1.0, в т.ч. метизы;;;5;;249 д;-6 д
0%;304 д;01.11.25;31.08.26;24.05.26;07.08.26;76 д;;;4;СМР;788;1123;;;НД;Ограждающие конструкции;8.7;;4;;204 д;-24 д
0%;304 д;01.11.25;31.08.26;24.05.26;07.08.26;76 д;;;5;СМР;789;1124;777ОН-60 д;"874ОН-33 д;818ОН-24 д;819ОН-24 д;812ОН-48 д;813ОН-48 д;814ОН-48 д;815ОН-48 д;821ОН-24 д;859НН+77 д;860НН+77 д;861НН+77 д;862НН+77 д;863НН+77 д;864НН+77 д;865НН+77 д;866НН+77 д";НД;Монтаж сэндвич-панелей толщиной 120мм;;;5;;204 д;-24 д
0%;304 д;01.11.25;31.08.26;24.05.26;07.08.26;76 д;;;5;СМР;790;1125;777ОН-60 д;874ОН-33 д;НД;Монтаж сэндвич-панелей толщиной 120мм (UNIQUE);;;5;;204 д;-24 д
0%;304 д;01.11.25;31.08.26;24.05.26;07.08.26;76 д;;;5;СМР;791;1126;778ОН-60 д;874ОН-33 д;НД;Монтаж сэндвич-панелей толщиной 100мм;;;5;;204 д;-24 д
0%;304 д;01.11.25;31.08.26;24.05.26;07.08.26;76 д;;;5;СМР;792;1127;777ОН-60 д;874ОН-33 д;НД;Монтаж сэндвич-панелей кровельных толщиной 120мм;;;5;;204 д;-24 д
0%;304 д;01.11.25;31.08.26;24.05.26;07.08.26;76 д;;;5;СМР;793;1128;777ОН-60 д;874ОН-33 д;НД;Монтаж профилированного листа Н114-750-0.7, в т.ч. Метизы (волна МП18);;;5;;204 д;-24 д
0%;304 д;01.11.25;31.08.26;24.05.26;07.08.26;76 д;;;5;СМР;794;1129;777ОН-60 д;874ОН-33 д;НД;Монтаж перфорированных стальных панелей;;;5;;204 д;-24 д
0%;304 д;01.11.25;31.08.26;24.05.26;07.08.26;76 д;;;5;СМР;795;1130;777ОН-60 д;874ОН-33 д;НД;Вентилируемый фасад;;;5;;204 д;-24 д
0%;304 д;01.11.25;31.08.26;10.07.26;21.08.26;43 д;;;4;СМР;796;1131;;;НД;Кровля;8.8;;4;;251 д;-10 д
0%;304 д;01.11.25;31.08.26;10.07.26;21.08.26;43 д;;;5;СМР;797;1132;786ОН-28 д;874ОН-33 д;НД;Устройство пароизоляции;;;5;;251 д;-10 д
0%;304 д;01.11.25;31.08.26;10.07.26;21.08.26;43 д;;;5;СМР;798;1133;786ОН-28 д;874ОН-33 д;НД;Утепление покрытий PIR 60 мм;;;5;;251 д;-10 д
0%;304 д;01.11.25;31.08.26;10.07.26;21.08.26;43 д;;;5;СМР;799;1134;786ОН-28 д;874ОН-33 д;НД;Утепление покрытий плитами из минеральной ваты 50 мм;;;5;;251 д;-10 д
0%;304 д;01.11.25;31.08.26;10.07.26;21.08.26;43 д;;;5;СМР;800;1135;786ОН-28 д;874ОН-33 д;НД;Устройство плоских однослойных кровель из пвх мембран ecoplast v-rp (1,2 мм) (со сваркой полотен) с укладкой разделительного слоя по утеплителю, с устройством примыканий;;;5;;251 д;-10 д
0%;304 д;01.11.25;31.08.26;10.07.26;21.08.26;43 д;;;5;СМР;801;1136;786ОН-28 д;874ОН-33 д;НД;Система дождевой канализации (сифонно-вакуумная система внутреннего водостока) с врезкой в колодец;;;5;;251 д;-10 д
0%;304 д;01.11.25;31.08.26;10.07.26;21.08.26;43 д;;;4;СМР;802;1137;786ОН-28 д;874ОН-33 д;НД;Внутренние лестницы;ЛОТ №9;;4;;251 д;-10 д
0%;304 д;01.11.25;31.08.26;10.07.26;21.08.26;43 д;;;4;СМР;803;1138;786ОН-28 д;874ОН-33 д;НД;Внутренний пандус;ЛОТ №10;;4;;251 д;-10 д
